SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SYNOPTICS,SM,83.95,87.8,83.95,83.95,83.95,83.95,1800,153420.00,13-Oct-2025,3,INE0BTR01012
SYRMA,EQ,838.05,838.8,820,829.6,829.45,843.65,671198,557389397.10,13-Oct-2025,30398,INE0DYJ01015
SYSTANGO,SM,230,237.85,230,233.5,233.5,235,10400,2447400.00,13-Oct-2025,18,INE0O7R01011
SYSTMTXC,EQ,149.26,151.38,147.74,149.03,149,148.51,246731,36823483.36,13-Oct-2025,5388,INE356B01024
TTL,EQ,10.2,10.25,10.02,10.17,10.2,10.27,133193,1338725.17,13-Oct-2025,274,INE592B01024
TAC,ST,1298.1,1363,1251,1363,1363,1298.1,38100,50814220.00,13-Oct-2025,300,INE0SOY01013
TAINWALCHM,EQ,207.29,209.01,202.79,203.88,203,207.29,2269,466112.53,13-Oct-2025,94,INE123C01018
TAJGVK,EQ,413.85,420.95,411.45,419.1,418.05,413.85,202814,84563011.40,13-Oct-2025,8105,INE586B01026
TAKE,EQ,16.93,16.93,16.93,16.93,16.93,16.13,264337,4475225.41,13-Oct-2025,342,INE142I01023
TALBROAUTO,EQ,288.25,291,283.15,284.35,284,292.05,83409,23947135.30,13-Oct-2025,3906,INE187D01029
TMB,EQ,434,436.25,430.8,434.75,435,434.8,31601,13699421.90,13-Oct-2025,3048,INE668A01016
TNPL,EQ,158,158.09,155.72,156.18,156.6,158.13,54177,8486164.18,13-Oct-2025,1733,INE107A01015
TNPETRO,BE,110.15,111.9,107.51,110.7,109.72,111.17,94879,10384374.51,13-Oct-2025,721,INE148A01019
TNTELE,EQ,13.13,13.13,13.13,13.13,13.13,13.83,4158,54594.54,13-Oct-2025,42,INE141D01018
TANKUP,ST,468.6,468.6,463.9,463.9,463.9,473.35,3000,1396400.00,13-Oct-2025,3,INE0Z7N01017
TANLA,EQ,707.35,721.15,705.55,709.7,708.65,711.3,314487,223792570.90,13-Oct-2025,14754,INE483C01032
TARACHAND,EQ,87.8,94,83.16,91.21,90.55,86.96,870722,79027493.06,13-Oct-2025,13405,INE555Z01020
TARAPUR,EQ,33,33,28.66,28.78,28.66,31.85,254985,7709953.16,13-Oct-2025,2575,INE747K01017
TARC,EQ,152,152.01,147.61,148.85,147.8,151.14,222064,33048802.06,13-Oct-2025,5182,INE0EK901012
TARMAT,EQ,55.07,55.98,53.9,54.48,54.5,55.07,48796,2664776.38,13-Oct-2025,450,INE924H01018
TARSONS,EQ,297.1,299,294.45,297.9,298.5,298.5,13501,4007380.60,13-Oct-2025,964,INE144Z01023
TASTYBITE,EQ,8890,8890,8798.5,8822.5,8841,8890,584,5150567.00,13-Oct-2025,323,INE488B01017
TATACAP,EQ,330,333,326.25,330.5,331.1,326,117611923,38779528412.50,13-Oct-2025,894793,INE976I01016
TATACHEM,EQ,920,932.45,908,910.55,911.5,903.05,1031896,945106322.15,13-Oct-2025,30490,INE092A01019
TATACOMM,EQ,1833,1853.4,1786,1798.2,1788.8,1870.2,1042994,1902166830.50,13-Oct-2025,53220,INE151A01013
TCS,EQ,3027,3035.5,2998.2,3007.2,3006,3028.3,2866865,8633180149.10,13-Oct-2025,169572,INE467B01029
TATACONSUM,EQ,1120,1132.4,1112.5,1117,1115.5,1126.5,832628,933672359.10,13-Oct-2025,25556,INE192A01025
TATAELXSI,EQ,5369.5,5390.5,5295,5352,5350.5,5407.5,232299,1241589865.00,13-Oct-2025,26029,INE670A01012
TATAINVEST,EQ,9300,10030,9162,9922,9949,9295,2669150,25971797073.00,13-Oct-2025,290032,INE672A01018
TATAMOTORS,EQ,679,679.4,658.1,660.75,664,678.95,33288645,22144426396.95,13-Oct-2025,389010,INE155A01022
TATAPOWER,EQ,388,392.05,385.25,391.15,391.45,390.1,4861965,1886003074.60,13-Oct-2025,50074,INE245A01021
TATASTEEL,EQ,173,173.8,170.91,173.03,173.4,173.86,19386219,3341508151.04,13-Oct-2025,128139,INE081A01020
TATATECH,EQ,709.2,712.5,699.35,700.7,700.9,714.35,590082,415217113.65,13-Oct-2025,26096,INE142M01025
TTML,EQ,57.2,57.41,56.5,57.12,57.24,57.7,1030144,58657087.81,13-Oct-2025,10822,INE517B01013
NETF,EQ,274.89,275,268.1,271.46,271.44,272.08,3755,1023362.39,13-Oct-2025,194,INF277K015R5
NPBET,EQ,283.19,287.94,281.71,287.94,287.94,286,620,177784.65,13-Oct-2025,33,INF277K010X4
TNIDETF,EQ,95.73,95.73,93.86,94.71,94.99,95.29,84524,8003948.10,13-Oct-2025,643,INF277KA1364
TATAGOLD,EQ,12.09,12.18,11.93,12.03,12.05,11.81,85173639,1023910552.30,13-Oct-2025,133624,INF277KA1976
TATSILV,EQ,16.45,17.19,16.26,17.05,17.18,16.05,151469249,2564636489.32,13-Oct-2025,161763,INF277KA1984
TATVA,EQ,1053.1,1119.1,1053.1,1099.1,1099,1069.2,123157,135294095.90,13-Oct-2025,17434,INE0GK401011
TAURIAN,ST,375.75,375.75,357,357,357,375.75,79200,28482600.00,13-Oct-2025,73,INE0XWS01018
728IRFC30,NG,1082.5,1082.5,1082.5,1082.5,1082.5,1080,573,620272.50,13-Oct-2025,2,INE053F07801
729IRFC26,NN,980.09,1004.01,980.09,1004.01,1004.01,1005.23,6,5952.30,13-Oct-2025,2,INE053F07892
732IRFC25,NI,990.25,1030,990.25,1019,1019,990.25,191,191498.00,13-Oct-2025,6,INE053F07827
753IRFC30,NJ,1082,1082,1082,1082,1082,1082,339,366798.00,13-Oct-2025,3,INE053F07835
764IRFC31,NO,1092,1094,1092,1092.09,1092.09,1096,499,545001.88,13-Oct-2025,8,INE053F07900
729NHAI26,NC,1003,1010,1003,1004.13,1004,1003,422,423680.10,13-Oct-2025,10,INE906B07EN0
769NHAI31,NE,1099.5,1099.5,1098,1098.66,1098.99,1099.8,276,303142.60,13-Oct-2025,8,INE906B07EP5
739NHAI26,N8,1039.89,1042,1039.89,1042,1042,1038,29,30163.55,13-Oct-2025,5,INE906B07EH2
750IRFC35,NK,1145,1145,1145,1145,1145,1169.95,1,1145.00,13-Oct-2025,1,INE053F07843
76NHAI31,NA,1129,1129,1129,1129,1129,1131,300,338700.00,13-Oct-2025,1,INE906B07EJ8
TBI,SM,89.1,90.4,87,89.8,89.8,91,15000,1328580.00,13-Oct-2025,24,INE0N2D01013
TBOTEK,EQ,1561.6,1573,1529,1536.6,1534.8,1561.6,51408,79226966.20,13-Oct-2025,7198,INE673O01025
TCIEXP,EQ,681.9,684.55,665.15,666.85,666.95,683.9,24964,16776737.95,13-Oct-2025,2918,INE586V01016
TCIFINANCE,EQ,12.08,12.33,11.8,12.08,11.9,12.08,17509,210423.43,13-Oct-2025,212,INE911B01018
TCPLPACK,EQ,3390,3493.4,3381.2,3456.6,3444,3402.1,4938,17045410.20,13-Oct-2025,1443,INE822C01015
TDPOWERSYS,EQ,597,607.15,590.9,595.35,597.8,600.4,308152,183869057.90,13-Oct-2025,16631,INE419M01027
TEAMGTY,BE,245.5,250,245.5,247.95,247.95,245.5,356,88275.05,13-Oct-2025,12,INE289C01025
